id,class,tweet
1312994041173282817,1,"@MakeMyDayPunk_ Κάπωσ_επρεπε_να_δικαιολογησουν_το_openborders_και
τον_εποικισμο.Αυτοί_ηταν_το_οχημα"
1367758118726336512,0,Τι να κάνεις. Από την πρώτη λυκείου τον θέλουμε τον κ. Hetfield. Αδυναμίες είναι αυτές.
1317398241105891330,0,"Στους Τουρκους κοταρες, στους κολασμενους της γης τσαμπουκάδες.
Ο ορισμός του φασιστα ειναι η θρασυδειλια. https://t.co/VMAaQdrUQj"
1362884227067486214,0,Το δεύτερο μέρος της διακαναλικής συνέντευξης στους τηλεοπτικούς σταθμούς της περιφέρειας «Star Κεντρικής Ελλάδας»… https://t.co/Qo9UuRIwBs
1317445087954161664,1,@AdonisGeorgiadi Εσείς τι κάνετε για να αναιρέσετε την ριζοσπαστικοποίηση των μουσουλμάνων εντός της ελληνικής πολι… https://t.co/ajLVov2RuV
1361658684238102533,0,"""Ακολουθούσε το δόγμα ότι δεν είμαστε όλοι ίδιοι, δεν είμαστε όλοι ίσοι,όπως ακούστηκε δια στόματος Κ. Μητσοτάκη σε… https://t.co/A6KSoza7Rz"
1315415868659109894,0,"@ExarZoze @MrsFigaro @velopky @ellinikilisi εφόσον εξαφάνισαν, οι τότε έποικοι, σχεδόν όλους τους αυτόχθονες ινδιάν… https://t.co/A0qZ7UvbHG"
1369341132375797764,0,Κι η Νέα Σμύρνη είναι η λάιτ εκδοχή
1311609107653234690,1,@miltontereres Αφού δε το ήξερες;; Δε φταινε οι λαθρομεταναστες αλλά η πατριαρχια!!
1315115071257948160,1,"@stavroforos_ «Για να βάλετε μυαλό» λέει ο κωλογύφτος στους ντόπιους.

Ζω για την ώρα και τη στιγμή να βρει ενας πρ… https://t.co/i9I8b78uq0"
1183855809362575361,0,Η πολιτική δεν έχει χαρακτηριστικά μονιμότητας. Έχω απόλυτη συναίσθηση ότι σε αυτό το γραφείο είμαστε όλοι προσωριν… https://t.co/86J6TNa8rp
1350044624254066688,0,"Πιστεύω βαθιά, ότι η ειλικρίνεια και η αφοσίωση, χωρίς κομματικούς και μικροκομματικούς λογαριασμούς, στην προσπάθε… https://t.co/gva1GyYViU"
1311327757150945286,0,Επίσης ήταν γραμμένος στο Ποτάμι Άνω Παλαιστίνης και αρθρογραφούσε συχνά στο Πρόταγκον της Καπερναούμ... https://t.co/bAGeTo2uFH
1368676242166284294,0,Άδειασε η θάλασσα και η Κέρκυρα μοιάζει με νησί
1359474065162063873,0,"Η κυβέρνηση μπορεί να φέρει το ίδιο Νομοσχέδιο, όταν η Βουλή δεν θα βρίσκεται σε ειδικό καθεστώς λόγω της πανδημίας… https://t.co/0cKz2ZQdSG"
1311567459858755585,1,"@gadgetlover8 Αχαχαχαχα..... Ναιιιιι !!! Εάν δεν μαζευτούν στα κλουβιά οι λάθρο ???
Καλό κι ευλογημένο μήνα Γκατζετακι μας ☕🌼🌷"
1366837955478880266,0,"🖤
https://t.co/Y3AEe9hIOh"
1315301684785147907,1,Αυτον περα απο.τους λαθραιους δεν τον νοιαζει κ τιποτε αλλο..μαλακα ελεος😂😂😂 https://t.co/1PEJIYnrvd
1314836036866969600,1,"Όπως εξεγέρθηκαν οι γύφτοι, έτσι κάποια μέρα θα ξεσηκωθούν κ οι Αφγανοπακιστανοί κ οι τζιχαντιστές που έχετε κουβαλ… https://t.co/JC8KszQy8l"
1316043342313029633,1,"Όταν Πακιστανός βιάζει λέμε ""μην το λες δυνατά, και οι Έλληνες βιάζουν"" 
Αυτό που δεν καταλαβαίνει η Σουζάνα είναι… https://t.co/iX7lBWlOeM"
1343541601713463296,0,Μη διανοηθεί ο κ. Μητσοτάκης να μετατρέψει εκ νέου μία εκστρατεία ενημέρωσης για τον εμβολιασμό σε μοχλό χειραγώγησ… https://t.co/bXmj3YVKGF
1314093980473274369,0,Kinder dürfen nur vom RKI manipuliert werden › Corona Doks https://t.co/Y5kKG4HhLU
1316253928783310849,0,The third album from London composer @BastienKeb is a soundtrack to a nonexistent film https://t.co/1OhvYxdWSi
1315352707985821698,0,@LLenaat Ξεκινάμε τα κόκκινα όπου νάναι.....
1243229204822589440,0,"Αυτές τις μέρες, φροντίζουμε τη σωματική αλλά και την ψυχολογική μας υγεία. Η Α΄ Ψυχιατρική Κλινική της Ιατρικής Σχ… https://t.co/zMmmjPZP0l"
1344567762446921728,0,"Κάλαντα της Πρωτοχρονιάς από τα παιδιά του Πρότυπου Εθνικού Νηπιοτροφείου. 
https://t.co/RYfRY7hRly"
1352771673825701888,0,Epic tweet. ❤️ https://t.co/GCesioT5y7
1316055558097637376,0,@cowmen57 Δεν το έχουν σε τίποτα.😂
1358670992525189120,0,Αυτό. https://t.co/hTh5SExf5h
1338840571058794499,0,"Οι αρχές, οι επιλογές και οι πολιτικές συμπεριφορές Ομπάμα αξίζουν να περάσουν τον Ατλαντικό για να φτάσουν στην Ευ… https://t.co/rY8djjmgV6"
1317378979423227905,0,Άντε πάλι... https://t.co/STV6TU0TRr
1315320675985485825,1,...οι μαλακες οι Τουρκοι πηγαν μ ενα 2χιλιαρο να εξαγορασουν ψηφους στα κατεχομενα αλλα οι γιουφτοι εμ πηραν τα φρα… https://t.co/mK60zBy95H
1368483381416259586,0,Ω ρε αυτό το τεντωμα ήταν ένα μεγάλο ταξίδι. Πήγα κι ήρθα.
1351859688275636224,0,"Ο κ. Μητσοτάκης, σε ένα μείζον εθνικό θέμα όπως αυτό με τη Βόρεια Μακεδονία, δεν δίστασε, ενώ ήξερε ότι η στάση του… https://t.co/w9im2j719U"
1369597848501837826,0,Δείτε τον πασίγνωστο λόγο του Τραμπ για τις good old days και θα καταλάβετε ΑΚΡΙΒΩΣ ποιες αρχές ακολουθεί η κυβέρνη… https://t.co/4PFEDkOQjC
1359862148781006850,0,"Ενώ τα δημόσια αγαθά κερδίζουν έδαφος, ενώ τα δημόσια συστήματα υγείας κράτησαν όρθιες τις κοινωνίες, ενώ η έρευνα… https://t.co/gmLUAj8RaI"
1313781126599782401,0,"Επί χρόνια η ΧΑ ""γ@μούσε &amp; έδερνε"" μετανάστες, πότιζε με μίσος την κοινωνία  και εμείς στον καναπέ μας κουνούσαμε μ… https://t.co/O0tNfGqo9U"
1369388847788883970,0,Είστε καθόλου σοβαρός καλέ μου άνθρωπε; Σας συμβαίνει κάτι; Χρειάζεστε κάποια βοήθεια ώστε να κόψετε τα καραγκιοζιλ… https://t.co/RtNHjqOWCG
1314992262586273794,1,@Helendm11 @siderialexandra @griondim @m_ourania @hellenicpolice Είμαι φασισταριό γιατί δε θέλω τους γύφτους κ τους… https://t.co/pI7iT656bE
1180196117256003587,0,Οι νέοι εκτός συνόρων που είναι εγγεγραμμένοι στους εκλογικούς καταλόγους πρέπει να έχουν το δικαίωμα να ψηφίζουν α… https://t.co/TAuISg8uxY
1366413362985320453,0,Αυτή είναι μια πολύ καλή περίοδος για να είσαι οτιδήποτε άλλο εκτός από Έλληνας πολίτης. Κορδόνι παπουτσιού ξέρω γω… https://t.co/2sNIPbp74c
1369337015230160898,0,Τώρα στη Νέα Σμύρνη. Αυτό το μπάχαλο προκάλεσε με την αναίτια βία της η δεξιά https://t.co/H6lSPauHjS
1318708215832608768,0,"@Egina_Apli Χειρότερα, τους στίχους μου"
1314525040231276544,0,"Μπέλα Χαντίντ: Πισίνα, κοκτέιλ, χαστουκάκια στα επίμαχα σημεία και σέξι πόζες στα γενέθλια της - https://t.co/cUDBv7UcZX"
1317068980121718784,0,@geomail73 Η λέξη σύστημα είναι πλεονασμός για τον ελληνικό χωρο. Επίσης αμφιβάλω και για το κοινωνία αλλά μεγάλη κουβέντα.
1280474647360868353,0,Η χώρα σήμερα είναι πιο ισχυρή από ότι ήταν πριν από 6 μήνες. Έχει περισσότερο θεσμικό κεφάλαιο. Έχει περισσότερη ε… https://t.co/x8Gu3Gopxw
1368515940825042946,0,Μάστιγα η χρωματισμένη ηθική.
1313033954283450370,0,❤❤❤❤ https://t.co/1aBiHMMBFD
1367905636860706819,0,"Όποιος κατεβάσει κόμμα μότορχεντ, τον ψήφισα. Το γράφω από τώρα"
1312976965159116800,1,Έχουν μπεί χιλιάδες λαθρομετανάστες που μπορούν άνετα να σχηματίσουν στρατό αλλά εμείς πιάσαμε 3-4 κατασκόπους και… https://t.co/40wjbgINAE
1326856724695949315,0,"Σε αυτή τη χώρα έχουμε 11 εκατομμύρια «ατομικές ευθύνες». Μόνο ο κ. Μητσοτάκης δεν έχει ευθύνη. Ούτε ατομική, ούτε… https://t.co/jYNoaG67Ye"
1314963743810490368,1,"Η ταχύτητα κι ο συγχρονισμός που οργανώθηκαν οι Γύφτοι για να πραγματοποιήσουν συμπλοκές και καταστροφές, θα πρέπει… https://t.co/q9oBfaYyEf"
1370108825173434370,0,"""Και για ένα περιστατικό ΔΗΘΕΝ αστυνομικής βίας το οποίο ήρθε να προστεθεί σε άλλα δεν ξέρω πόσα έχετε προπαγανδίσε… https://t.co/pZJcCaLRbp"
1180174913082155008,0,Ζωντανά η ομιλία μου στο 12ο συνέδριο της @ONNED. #το_αύριο_τώρα https://t.co/uSNbDr84SG
1368692166898368517,0,"-Ποιες είναι οι κατηγορίες κυρ-Νωματάρχα;
-Γράψε «έπεσε 77 φορές με το πίσω μέρος του γονάτου στο γκλομπ ο αλήτης»… https://t.co/BgZ3IPC24V"
1313376646259408896,0,Ο 43χρονος ράπερ έχει εκφράσει εδώ και καιρό τον θαυμασμό του για τον Αμερικανό πρόεδρο https://t.co/KSz4yI835I
1363101385022189568,0,Οποτε να το αφησουμε πανω σας; Θα κανετε καλυτερη δουλεια; https://t.co/3tB5oloItb
1313375895785295878,0,Πέλλα: 20 rapid test θετικά στον κορωνοϊό https://t.co/mnKgQKVFZb
1369719730085445643,0,https://t.co/ZB70oiYgTv
1314808961380614144,0,Και σεις τι κάνετε; Κάνετε τοπικό σελεμπριτι το κάθε σιχαμενο ζώο επειδή βρίζει τους δεξιούς ενώ παράλληλα βρίζει κ… https://t.co/WAmWWwOwMs
1326469305966456833,0,"Κάθε φορά που ακούω το ""χρειαζόμαστε σοβαρή αντιπολίτευση"", θυμάμαι τον κυβερνητικό εκπρόσωπο στην πρώτη καραντίνα… https://t.co/EkMooqeNGU"
1139807538701058048,0,"Θέλω οι πολίτες να με κρίνουν για τις απόψεις μου. Είναι θεμιτό κάποιος να πει ""διαφωνώ με τις θέσεις σου για τη φο… https://t.co/HfhCisQaT3"
1369934151865020420,0,"κατσε μανταμ πρωι πρωι με τα υποκοριστικα ανακατευτηκε το στομαχι μου ""Σαββατουλι"" ""ραντεβουδακι"" ""ωριτσα"" ""επιβεβαιωσουλα"" ασε μας δηλαδη"
1314154705547931649,0,@effiemou39 Εε τώρα θα κάνει κ μένα προφανώς 😂😂😂😂
1318875715912294400,0,@Cha200Last Ναι ρωτάει πάντα αν θέλεις να κάνεις και σχόλιο..
1351169974166052868,0,Η Ελλάδα είναι έτοιμη να αυξήσει σημαντικά τους αριθμούς των εμβολίων. Είμαστε όμως εξαρτημένοι από τον αριθμό των… https://t.co/aAXGPLBXPe
1346737976596946946,0,"Η διαχείριση ακόμη και των περιοριστικών μέτρων που ανακοινώνει ο κ. Μητσοτάκης, εξελίσσεται σε θέατρο του παραλόγο… https://t.co/CGQPS7RoTp"
1368514462223904770,0,Τουλάχιστον έχουμε σκηνές για ιερά.
1339873801425850368,0,"Η νέα εκπαιδευτική πραγματικότητα:

Νέοι-ες μένουν πλέον εκτός ΑΕΙ με το νέο σύστημα εισαγωγής με βάση, ""πληρώνοντα… https://t.co/dUD6FFsOsH"
1318833065976909825,1,@EvaKaili @serjtankian Πιεσεισ_και_μαλιστα_εντονεσ_να_αρχισετε_να_ασκειτε_και_για_τη_παρανομη_μεταναστευση_που_εχει… https://t.co/JwLDlwsCRb
1347243924042240001,0,"Οι στιγμές που ζούμε μοιάζουν με μια κακοστημένη φάρσα. Το επιτελικό κράτος του Μητσοτάκη, που δεν περνάει μέρα που… https://t.co/jqW3y2X19Y"
1369214269808644098,0,"Με μια επθετική ανακοίνωση με ελληνικά σημαιάκια για γαρνιτούρα, ο κ. Χαρδαλιάς μιλούσε για «τρολ του 0,60», επειδή… https://t.co/3Zd4oMtBQE"
1366739574832193538,0,"Πλήρωνε μαλάκα, που έχεις καταστραφεί οικονομικά, το παπαδαριό. Ηλιθιε που νόμιζες ότι ψήφιζες φιλελευθερισμό και ψ… https://t.co/5VjrxAms07"
1311920857514676224,1,"@niades @angie22gr Οταν ο ιατροδικαστής έχει βρει βιασμό, τι ήταν ;
Εισαγγελέας και ανακριτής πάτησαν σε Συριζονόμο… https://t.co/6BtxPLlFTw"
1350015183926779905,0,"Ομιλία στη Βουλή για τη διαχείριση της πανδημίας.
#Βουλή #Vouli 
https://t.co/GRM09YXXHO"
1358036598722560002,0,Λαθος με βαση τι; Για να το εισηγειται η Επιτροπη σημαινει οτι εχει στοιχεια που την οδηγουν σε αυτη την αποφαση.… https://t.co/JDgEY3VLf8
1315386505217675264,1,@oiolikos @Greeksburg Δεν ξέρω τι θα γινει μελλοντικα.. αυτο που ξερω ειναι οτι το διεφθαμενο κομμουνιστικο συστημα… https://t.co/Ao0uqaDTl7
1313828171561742336,1,"@butcher1908 Πήγαινε μια βόλτα στα Εξάρχεια με Μπλούζα με Ελληνική σημαία , και πες μου μετά αν βγεις ζωντανός αν ε… https://t.co/4hGGDS3xML"
1146348791592886272,0,Θέλουμε περισσότερες γυναίκες στην αγορά εργασίας και περισσότερες γυναίκες επιχειρηματίες. Γι' αυτό επιμένω πολύ σ… https://t.co/JYIWMrF9mI
1315293862609465349,1,"@XanthakisVang @velopky @neademokratia @ellinikilisi ""Γυναίκες Ελλήνων από άλλα κράτη"" Σαφώς και ΔΕΝ δικαιούνται Ιθ… https://t.co/6fIKScTixb"
1369670787330945027,0,"""Η Ελλάδα του 2021, δεν θα επιστρέψει στην δεκαετία του 1950.

Έχουμε την ευθύνη να μην το επιτρέψουμε.

Έχουν την… https://t.co/hK88BAWa4f"
1316297073420103680,1,"@Boollews @Underwood_DC @cynaegeirus Και στις Νορβηγικές φυλακές αν βάλεις λαθρο, θα στις κάνουν σαν ελληνικό πανεπιστήμιο..."
1367895125729411082,0,Βασικά το σωστό είναι να πηγαίνουμε στο αστυνομικό Τμήμα και να αποφασίζει ο αξιωματικός υπηρεσίας αν χρειαζόμαστε… https://t.co/khQ0ybqIGj
1327638241072254977,0,"""Αντε και στα τρένα"" ευχήθηκε μέλος της νεολαίας ΝΔ. Άρα σε ηλικία που δεν έχει γνωρίσει διχασμό, πόνο, μίσος.

Σήμ… https://t.co/zgOAFjtTdu"
1314838734026702848,1,@Axl_W_Rose @Stainlessid @chrisochoidis @hellenicpolice Ε και. Τι να συλληφθούν? Αν πας και κοιτάξεις το πινάκιο τω… https://t.co/YivU1C1aPh
1311929123858788353,1,"σε ενα σοβαρο Κρατος, τους μαζευεις οπως ειναι εκει κ χωρις μασκες για πολλους κ τους αποβιβαζεις Λιβυη.
Φτανει πια… https://t.co/6hq4Z76pWo"
1368520454835683330,0,"Αχαχαχαχαχαχαχα, δώσε σανό https://t.co/ig33021sh9"
1317043787898802177,0,Τον ακουω μεστονεγκέφαλο https://t.co/wXtQlYBQPY
1315234540604911616,1,"@nmitarakis @etyposgr Με_ποιο_τροπο_θα_γινει_αποσυμφορηση_των_δομων;Τι
θα_τουσ_κανετε;Θα_τουσ_δωσετε_ιθαγενεια;Θατο… https://t.co/yMPcwaOU8B"
1368222808120168450,0,"Τι πίνουν οι δεξιοί και δε μας δίνουν;
Με το όνομα της κανονικά γράφει η ερμη, ""εμείς έχουμε δηλωμένη ταυτότητα"" τη… https://t.co/I4mjJfVTm4"
1369899811491680259,0,Φανταστείτε δηλαδή να ήθελε τον διχασμό ο πεφωτισμένος ηγέτης μας... https://t.co/Ha3f20B2fx
1317514936386572288,1,@documentonews Ο φραχτης προστατευει την Δημοκρατια απο τους ισλαμοφαιστες λαθροεποικους . Εσεις μπορειτε οποτε θελ… https://t.co/BWHzMC8R76
1343273910503145472,0,"Μέσα σε μερικούς μήνες βρέθηκε εμβόλιο για τον covid, δυστυχώς όμως δεν θα βρεθεί ποτέ εμβόλιο για το ανθρώπινο μίσ… https://t.co/1y1YNFTwHr"
1369389377244258306,0,"Εχεις ένα λαό κλεισμένο μέσα εδώ και 4 μήνες, φτάνεις στο σημείο με το παραμικρό να εφαρμοσεις βία, δεν τιμωρεις το… https://t.co/G8WpawAt1u"
1336327471768035331,0,Ο προϋπολογισμός του ‘21 έχει πολλούς αστάθμητους παράγοντες. Ο σημαντικότερος είναι πόσο θα κρατήσει η υγειονομική… https://t.co/PJqY35RvXL
1311594968595787778,0,"""Η κυβέρνηση να στείλει τον λογαριασμό όχι στους μαθητές, αλλά στον εαυτό της."" https://t.co/5DmDeaX8JI"
1319226100984283136,0,"""Die einzig legitime Art, mit Faschisten zu verhandeln"" - O μόνος νόμιμος τρόπος διαπραγμάτευσης με φασίστες. Δική… https://t.co/vOGWb9GTrv"
1315011024429502472,1,"@konmanol1 Ρομά είναι οι γύφτοι, ε;"
1368160570487214080,0,Λοκνταουν μέσα σε λοκνταουν μέσα σε λοκνταουν μέσα σε... https://t.co/6NwX1T8L9x
1316075353329238016,1,"@minoanfund Μπα, στους περιπάτους τελευταία τα πρωτιά τα έχουν οι λάθρο"
1351882922974916608,0,"Η χτεσινή συζήτηση για την πανεπιστημιακή αστυνομία στο @KontraChannel και @AGiamali, με Δέσποινα Σίνου (Επίκ. καθ.… https://t.co/dDuNUs3Qfi"
1321911883763429378,0,"Η ελληνική alt right είναι μια αντιγραφή του Τραμπισμού, που φέρνει στο μυαλό το γνωστό ανέκδοτο με τις αντιγραφές… https://t.co/n6YUBkV4WC"
1358803490122960896,0,Press and media freedom in Greece is now clearly beyond breaking point. Please read this thread. https://t.co/liqHrkX7Zx
1197215763800772610,0,Πρέπει να βοηθήσουμε να επιστρέψουν όσοι έφυγαν από την Ελλάδα τα χρόνια της κρίσης. Και το κάνουμε αίροντας τα εμπ… https://t.co/TVHZ1Qulh5
1319000314209538050,0,@RedKingOfCool Τον θρύλο μου τον αγαπώ γαμω τον κορονοϊο Θρύλε όλε Θρύλε όλε σε βλέπω και φταρνιζομαι
1317367400178876416,1,"Πριν λίγο γύφτος στα φανάρια προσπαθεί με το ζόρι να μου πουλήσει τζαμοκαθαριστήρες, μου λέει συνέχεια πάρε αδερφέ… https://t.co/qpvVJxb75o"
1317120258730283009,0,"Να δεις που σε 2-3 συνοδους θα του στελνουν τις αποφάσεις με μέιλ. Πιο μετα, με φαξ https://t.co/s8yXt7kajC"
1317125736906559489,0,@axiologitis Δωσε το παραδειγμα πρωτος και οταν την κοψεις θα σε ακολουθησουν και οι υπολοιποι...
1318211781823746048,0,"Την ώρα που η κυβέρνηση έχει χάσει τον έλεγχο και ο αριθμός κρουσμάτων και θανάτων ανεβαίνει καθημερινά, ο βουλευτή… https://t.co/kl7w9pbb1u"
1314934877205286915,1,"@CeliaSanchez_gr Αν σκότωναν τον Πακιστανό που βίασε την Μυρτώ ή που σκότωσε τον Κανταρη, τότε , όλα καλά ; Τι λες… https://t.co/Dpwa2iA8TG"
1323882966804795393,0,"""Ξαφνικά εμφανίζεται στη δημόσια έκφραση πολύ συχνά το «καλά να πάθουν», ξεχνώντας μάλλον πως ο ρόλος της αστυνομία… https://t.co/6OkaWDfvT9"
1319038097779314688,1,"@napoleon_zervas @GreekFinest Οι ίδιοι οι λάθρο τσουφάνε τις βάρκες, αλλά δεν μπορείς να μην τους σώσεις. 
Αν δεν τ… https://t.co/UdYqecuRcO"
1319001897496420353,1,@TheoDeusGR Na πολεμισουν οι λαθρο ο Καρανικας και το Τζεισον.
1368501626760232961,0,Καλημέρα @Argiskepasti21. Ο καλύτερος πρόλογος σε άρθρο  ΟΛΩΝ ΤΩΝ ΕΠΟΧΩΝ. Αυθόρμητος θαυμασμός για τον δήμαρχο https://t.co/YlJEfF77hL
1367768122011377664,0,Με το που άνοιξα τα μάτια μου ειδα μικρά μικρά αχνά φωτάκια να τρεμοπαίζουν και λέω οκ λοιπόν πέθανα για να δούμε π… https://t.co/q9QI9C82OL
1351859678230306820,0,Ανησυχούμε ως αξιωματική αντιπολίτευση. Και νομίζω ότι και η ελληνική κοινωνία θα πρέπει να είναι σε επαγρύπνηση. Λ… https://t.co/bTch9Muzbe
1311964923065446401,1,"@tolisv Δεν είναι ολα κοβιντ ρε συ.
Το κακό είναι πως πολλοί από αυτούς είναι λαθρο (ή νομιμοποιημένα λαθρο...)"
1313727406532964352,0,Εσύ ψάξε για αίθουσα πρώτα και μετά να μας ενημερώσεις https://t.co/rYcUnzf3M3
1314986967889858561,1,"@SofiaNikolaou_ Συμφωνω, το κομμα που αφηνει τους λαθρο και τους γυφτους να αλωνιζουν και εχει καταδικασει τους Ελλ… https://t.co/Q94W1HoF61"
1201117156668329984,0,Στο #Συνέδριο_ΝΔ ακούστηκε η ξεκάθαρη καταδίκη της προκλητικής συμπεριφοράς της Τουρκίας από την ηγεσία του @EPP. Ε… https://t.co/2xE3OvghwN
1366810782399410178,0,"Κατά το πρώτο έτος του νέου ΕΣΥ, προβλέπεται μία «ένεση ζωής» ύψους περίπου 2 δισ. ευρώ από τον εθνικό προϋπολογισμ… https://t.co/kwIlIIyzyU"
1313398728032768005,1,Το ίδιο κάνουν όλοι από τους κάφρους γονείς τους μέχρι τους λάθρο στη Μόρια... https://t.co/Hs7ZOuwcfL
1366270503128887296,0,"Ναι, κοίτα, αν με το ""απατριδες"" εννοείς δημοκράτες, δηλαδή όχι φασίστες, δηλαδή όχι μέλη εγκληματικής οργάνωσης, δ… https://t.co/Mb85H9CNjJ"
1314448013583097856,0,@SotiStra 😂😂😂 πες καμια καλη σειρα να ξεκινησω για αυτά τα κρύα βραδια του χειμώνα που θα την βγαζω ξυπνια
1200476950504058882,0,"Ύστερα από 4 μήνες, η εικόνα της χώρας είναι διαφορετική: Η οικονομία έχει τεθεί σε τροχιά ανάπτυξης, τα capital co… https://t.co/ShrlMNpdwj"
1317509647914467331,0,@simpsiris @ellinaspiratis Νόμιζα; https://t.co/wg4W6hPUHh
1349381936893079552,0,Η ρύθμιση του ιδιωτικού χρέους είναι ένα από τα κρίσιμα κεφάλαια που πρέπει να ανοίξει στη συζήτηση για την επόμενη… https://t.co/zkQhMglWqu
1318945984219697155,0,Οταν το υπηρετικό προσωπικό της αδίστακτης εξουσίας ... βυθίζεται στην ηλιθιοτητα και απο κεί στην θρασύτητα https://t.co/0Z5P5K0Jh8
1317534031681114113,1,"@ancientsearcher Το είχα διαβάσει έφηβη το βιβλίο.
Είναι ΑΚΡΙΒΩΣ αυτό που συμβαίνει σήμερα, ακόμα και το newspeak π… https://t.co/88QIFufOHb"
1139078490203021312,0,Θέλω οι εργαζόμενοι να είναι συμμέτοχοι στην επιτυχία μιας επιχείρησης. Και θα δώσω κίνητρα στις επιχειρήσεις να δί… https://t.co/X1hkgwGDC4
1362858008158552065,0,Πόσο ακόμα θα ξεφτιλιστειτε για μια καρέκλα πια; #Μενδωνη_παραιτησου
1311462920354705409,0,@camarade_M Για κάποια πράγματα από όσο ξέρω χειροκροτάνε.👇😅 https://t.co/XoOiBgWUFB
1314857458515562497,0,FAZ: Δύσκολα θα αποφύγει ο Ερντογάν πακέτο τύπου ΔΝΤ https://t.co/qfQDuLK3PW
1319197852648820736,0,eXofitsio: Κρίσιμες ώρες στο Αιγαίο: Ετοιμάζουν θερμό επεισόδ... https://t.co/ppv5PKOwCB
1369346647600283654,0,"Citizens in #Athens protesting rampant, indiscriminate #PoliceBrutality. These are ordinary people who are protesti… https://t.co/dA22cDuutz"
1315988067191226369,1,@DG2907 Ζωον οι ισλαμιστες και σεις οι τουρκοβαλκανιοι εισαστε στο ιδιο επιπεδο αναπτυξης πανω-κατω. Οι γνωμες σας… https://t.co/nMG71oUcVy
1316073399266029569,1,@Anaktisis1 Αν η ιεράρχηση των προβληματων ξεκινάει από το λαθρομεταναστευτικό πες μου τι κουβέντα μπορείς να ανοίξ… https://t.co/Qyn836lf7m
1314907399850000392,0,@Immorta35424114 @dbaznr @goybes @camarade_M @EmmanoyilDimit2 Δικιο εχει.Απο Ινδια καταγονται.Απο το Τσίγκε...τσιγγ… https://t.co/4bkWVf6NWC
1368170445757906948,0,Η Σόφια Νικολάου μιλάει έξω από τα δόντια
1366405336836411398,0,https://t.co/jaxoW2ipaY https://t.co/FWvOvWSoEM
1366789104000786433,0,Και τι θα καταλάβετε την Τσικνοπέμπτη; Λες και τις υπόλοιπες μέρες τρώτε χόρτα.
1369950401827594242,0,"Σήμερα επιτέλους, βγάζει νόημα η προ ημερών επίσκεψη του κατ’ ευφημισμού Υπουργού «Προστασίας του Πολίτη» Μιχάλη Χρ… https://t.co/66bwYhWSIC"
1177167175456632832,0,"30 χρόνια χωρίς τον Παύλο Μπακογιάννη. 
Μας λείπει πάντα. Δεν θα πάψει ποτέ να μας εμπνέει. https://t.co/82ldj6MMd2"
1319033779361665024,1,@Kallkall14 @PaGeDown1121 @beacon_freedom και τελικα θα μας την πεσουν και οι αφρικανοι και catladies και οι ουγκανο-οπαδοι 😁
1316679975639154688,0,"@GTrapeziotis @IsidorosLos Θα μας λείψει πολύ σ' αυτούς τους δύσκολους καιρούς. 
Καλή δύναμη και κουράγιο στην οικογένεια του!"
1315272933753982977,0,@ArisPortosalte Πορτοσαλτε κάνε με αντ είμαι πλοκ.
1370004366850199557,0,Σοφία Βούλτεψη likes this https://t.co/Rw6PayM0SD
1313343957586321409,1,"@Maro__66_q @nkaragiannakidi Αυτά κ άλλα, αυτονόητα ,τα ζητάμε οι Έλληνες πολίτες ,χρόνια .Όπως κ να λήξει η μαφία… https://t.co/zbANCluHeX"
1311627183895523328,0,@Mandravelis Κάτι για ΜΚΟ που κατηγορήθηκαν για δουλεμπόριο ακούστηκε.
1312321383549075456,0,@commonsense491 Τουλάχιστον έφυγε ο συριζα
1317092383088148480,1,"@bogdanosk @MeaCulpagr Ελπίζουμε ο νόμος να ισχύει για όλους, και για τους λαθροορκ, οι οποίοι σκυλιά, γατιά και πά… https://t.co/3hcKeSoIEL"
1311602296170651648,0,''Καμπανάκι'' ΑΠΘ: Προβλέψεις για 500 κρούσματα ημερησίως Νοέμβριο - 700 Δεκέμβριο https://t.co/uY7rLJnoOC
1314802356324794368,0,"Σηκώθηκα με ένα αυχενικό ΒΥΡΝΑ χ 3 

δεν είναι σωστό αυτό"
1317798999731077120,0,"Θερμά συλλυπητήρια στην οικογένεια του Κώστα Μπατή. Άνθρωπος του αθλητισμού και μετέπειτα δημοσιογράφος, η φωνή του… https://t.co/xsf4PTJgiR"
1369563489799376898,0,"Οι μεγάλοι ευρωπαϊστές της Δεξιάς εξακολουθούν να πιστεύουν ότι δουλειά της Αστυνομίας είναι να εκδικείται πολίτες,… https://t.co/Fm8mv8Qmgf"
1316632080873381888,0,@Gerasim73424653 Είναι προς τιμή των Ελλήνων που επί το πλείστον δεν κάνουν παιδιά απερίσκεπτα. Πολλοί άλλοι λαοί ό… https://t.co/W9oCzjM0M1
1335963534753210370,0,"Δεν λαμβάνει μέτρα για τους χώρους εργασίας.    

Ούτε ο αυταρχισμός, ούτε η μιντιακή σιωπή θα καλύψουν τις ανάγκες… https://t.co/wTR03JBb1j"
1313392454549340160,1,@AdonisGeorgiadi Βίντεο από Έβρο: Λαθρομετανάστες πετάνε τα έγγραφα τους για να μην μπορούν να ταυτοποιηθούν. Τελει… https://t.co/7zOmivYl1T
1313767348512448512,1,"@RedStallion19 @PGPapanikolaou Αριστερέ φασίστα απόγονε προδοτών κομμουνιστών, τις λίρες που πήραν οι προγονοι σου… https://t.co/Fzfdlx4KSD"
